story,gen,ind,model,temp,valid,validation,fitness,time_llm,time_lean,sgm_sd_sum,sgm_max,lcom_avg,coupling_max
g12-camperplus,2,4,gemini-3.1-pro-preview,0.5,True,,16.598,0.0,0.0,5.11,9.0,0.488,2.0
g12-camperplus,2,5,gemini-3.1-pro-preview,0.5,True,,12.732,36.3,1.55,5.361,5.0,0.371,2.0
g12-camperplus,2,6,gemini-3.1-pro-preview,0.5,True,,13.101,43.65,2.79,5.734,5.0,0.367,2.0
g12-camperplus,2,7,gemini-3.1-pro-preview,0.5,True,,12.506,34.15,2.82,5.212,5.0,0.294,2.0
g12-camperplus,2,8,gemini-3.1-pro-preview,0.5,True,,13.486,42.17,2.91,6.115,5.0,0.371,2.0
g12-camperplus,2,9,gemini-3.1-pro-preview,0.5,True,,13.869,42.08,5.81,6.414,5.0,0.455,2.0
g12-camperplus,3,0,gemini-3.1-pro-preview,0.5,True,,12.506,0.0,0.0,5.212,5.0,0.294,2.0
g12-camperplus,3,1,gemini-3.1-pro-preview,0.5,True,,12.732,0.0,0.0,5.361,5.0,0.371,2.0
g12-camperplus,3,2,gemini-3.1-pro-preview,0.5,True,,13.101,0.0,0.0,5.734,5.0,0.367,2.0
g12-camperplus,3,3,gemini-3.1-pro-preview,0.5,True,,13.486,0.0,0.0,6.115,5.0,0.371,2.0
g12-camperplus,3,4,gemini-3.1-pro-preview,0.5,True,,13.869,0.0,0.0,6.414,5.0,0.455,2.0
g12-camperplus,3,5,gemini-3.1-pro-preview,0.5,True,,15.393,51.68,2.45,8.018,5.0,0.375,2.0
g12-camperplus,3,6,gemini-3.1-pro-preview,0.5,True,,13.395,53.23,2.88,6.01,5.0,0.385,2.0
g12-camperplus,3,7,gemini-3.1-pro-preview,0.5,True,,14.08,34.42,3.02,7.727,4.0,0.353,2.0
g12-camperplus,3,8,gemini-3.1-pro-preview,0.5,True,,11.824,44.7,3.38,5.491,4.0,0.333,2.0
g12-camperplus,3,9,gemini-3.1-pro-preview,0.5,True,,13.96,45.48,3.02,6.585,5.0,0.375,2.0
g12-camperplus,4,0,gemini-3.1-pro-preview,0.5,True,,11.824,0.0,0.0,5.491,4.0,0.333,2.0
g12-camperplus,4,1,gemini-3.1-pro-preview,0.5,True,,12.506,0.0,0.0,5.212,5.0,0.294,2.0
g12-camperplus,4,2,gemini-3.1-pro-preview,0.5,True,,12.732,0.0,0.0,5.361,5.0,0.371,2.0
g12-camperplus,4,3,gemini-3.1-pro-preview,0.5,True,,13.101,0.0,0.0,5.734,5.0,0.367,2.0
g12-camperplus,4,4,gemini-3.1-pro-preview,0.5,True,,13.395,0.0,0.0,6.01,5.0,0.385,2.0
g12-camperplus,4,5,gemini-3.1-pro-preview,0.5,True,,11.36,29.82,2.86,4.982,4.0,0.378,2.0
g12-camperplus,4,6,gemini-3.1-pro-preview,0.5,True,,12.81,53.19,5.83,5.458,5.0,0.352,2.0
g12-camperplus,4,7,gemini-3.1-pro-preview,0.5,True,,11.824,43.45,2.87,5.491,4.0,0.333,2.0
g12-camperplus,4,8,gemini-3.1-pro-preview,0.5,True,,13.816,39.85,3.26,5.458,5.0,0.358,3.0
g12-camperplus,4,9,gemini-3.1-pro-preview,0.5,True,,12.524,36.76,2.87,6.237,4.0,0.287,2.0
g12-camperplus,5,0,gemini-3.1-pro-preview,0.5,True,,11.36,0.0,0.0,4.982,4.0,0.378,2.0
g12-camperplus,5,1,gemini-3.1-pro-preview,0.5,True,,11.824,0.0,0.0,5.491,4.0,0.333,2.0
g12-camperplus,5,2,gemini-3.1-pro-preview,0.5,True,,11.824,0.0,0.0,5.491,4.0,0.333,2.0
g12-camperplus,5,3,gemini-3.1-pro-preview,0.5,True,,12.506,0.0,0.0,5.212,5.0,0.294,2.0
g12-camperplus,5,4,gemini-3.1-pro-preview,0.5,True,,12.524,0.0,0.0,6.237,4.0,0.287,2.0
g12-camperplus,5,5,gemini-3.1-pro-preview,0.5,True,,12.769,38.09,2.9,6.491,4.0,0.278,2.0
g12-camperplus,5,6,gemini-3.1-pro-preview,0.5,True,,12.81,46.39,3.11,5.458,5.0,0.352,2.0
g12-camperplus,5,7,gemini-3.1-pro-preview,0.5,True,,12.421,43.38,2.78,5.058,4.0,0.363,3.0
g12-camperplus,5,8,gemini-3.1-pro-preview,0.5,True,,12.421,37.96,2.97,6.058,4.0,0.363,2.0
g12-camperplus,5,9,gemini-3.1-pro-preview,0.5,True,,13.81,54.01,2.7,5.458,5.0,0.352,3.0
g12-camperplus,1,0,gpt-5.1,0.5,True,,31.167,26.43,2.88,12.925,13.0,0.242,5.0
g12-camperplus,1,1,gpt-5.1,0.5,True,,29.465,39.4,2.47,15.199,9.0,0.266,5.0
g12-camperplus,1,2,gpt-5.1,0.5,True,,42.317,42.8,2.81,25.898,12.0,0.419,4.0
g12-camperplus,1,3,gpt-5.1,0.5,True,,31.358000000000004,26.89,2.15,17.109,11.0,0.249,3.0
g12-camperplus,1,4,gpt-5.1,0.5,True,,43.19,31.68,2.77,27.867,8.0,0.323,7.0
g12-camperplus,1,5,gpt-5.1,0.5,True,,29.911,37.3,3.01,16.562,10.0,0.349,3.0
g12-camperplus,1,6,gpt-5.1,0.5,True,,32.708,43.17,2.84,15.483,12.0,0.225,5.0
g12-camperplus,1,7,gpt-5.1,0.5,True,,29.93,37.63,2.83,15.708,11.0,0.222,3.0
g12-camperplus,1,8,gpt-5.1,0.5,True,,25.932,29.53,2.86,12.704,9.0,0.228,4.0
g12-camperplus,1,9,gpt-5.1,0.5,True,,26.507,33.62,2.9,13.158,10.0,0.349,3.0
g12-camperplus,2,0,gpt-5.1,0.5,True,,25.932,0.0,0.0,12.704,9.0,0.228,4.0
g12-camperplus,2,1,gpt-5.1,0.5,True,,26.507,0.0,0.0,13.158,10.0,0.349,3.0
g12-camperplus,2,2,gpt-5.1,0.5,True,,29.465,0.0,0.0,15.199,9.0,0.266,5.0
g12-camperplus,2,3,gpt-5.1,0.5,True,,29.911,0.0,0.0,16.562,10.0,0.349,3.0
g12-camperplus,2,4,gpt-5.1,0.5,True,,29.93,0.0,0.0,15.708,11.0,0.222,3.0
g12-camperplus,2,5,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,42.17,0.0,,,,
g12-camperplus,2,6,gpt-5.1,0.5,True,,30.823,39.59,2.79,21.627,5.0,0.196,4.0
g12-camperplus,2,7,gpt-5.1,0.5,True,,32.016,36.55,2.88,21.819,5.0,0.197,5.0
g12-camperplus,2,8,gpt-5.1,0.5,True,,32.91,87.44,2.78,23.616,5.0,0.294,4.0
g12-camperplus,2,9,gpt-5.1,0.5,True,,29.83,49.03,2.82,19.572,5.0,0.258,5.0
g12-camperplus,3,0,gpt-5.1,0.5,True,,25.932,0.0,0.0,12.704,9.0,0.228,4.0
g12-camperplus,3,1,gpt-5.1,0.5,True,,26.507,0.0,0.0,13.158,10.0,0.349,3.0
g12-camperplus,3,2,gpt-5.1,0.5,True,,29.465,0.0,0.0,15.199,9.0,0.266,5.0
g12-camperplus,3,3,gpt-5.1,0.5,True,,29.83,0.0,0.0,19.572,5.0,0.258,5.0
g12-camperplus,3,4,gpt-5.1,0.5,True,,29.911,0.0,0.0,16.562,10.0,0.349,3.0
g12-camperplus,3,5,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,48.29,0.0,,,,
g12-camperplus,3,6,gpt-5.1,0.5,True,,30.385,41.63,2.83,21.126,5.0,0.259,4.0
g12-camperplus,3,7,gpt-5.1,0.5,True,,33.448,41.82,2.9,22.206,5.0,0.242,6.0
g12-camperplus,3,8,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,58.26,0.0,,,,
g12-camperplus,3,9,gpt-5.1,0.5,True,,29.985,41.51,2.86,20.723,5.0,0.262,4.0
g12-camperplus,4,0,gpt-5.1,0.5,True,,25.932,0.0,0.0,12.704,9.0,0.228,4.0
g12-camperplus,4,1,gpt-5.1,0.5,True,,26.507,0.0,0.0,13.158,10.0,0.349,3.0
g12-camperplus,4,2,gpt-5.1,0.5,True,,29.465,0.0,0.0,15.199,9.0,0.266,5.0
g12-camperplus,4,3,gpt-5.1,0.5,True,,29.83,0.0,0.0,19.572,5.0,0.258,5.0
g12-camperplus,4,4,gpt-5.1,0.5,True,,29.911,0.0,0.0,16.562,10.0,0.349,3.0
g12-camperplus,4,5,gpt-5.1,0.5,True,,28.817,65.97,2.8,19.595,5.0,0.222,4.0
g12-camperplus,4,6,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,62.47,0.0,,,,
g12-camperplus,4,7,gpt-5.1,0.5,True,,29.892,40.36,4.8,20.643,5.0,0.249,4.0
g12-camperplus,4,8,gpt-5.1,0.5,True,,31.136,39.12,2.96,20.907,5.0,0.229,5.0
g12-camperplus,4,9,gpt-5.1,0.5,True,,29.533,62.11,2.79,19.27,5.0,0.263,5.0
g12-camperplus,5,0,gpt-5.1,0.5,True,,25.932,0.0,0.0,12.704,9.0,0.228,4.0
g12-camperplus,5,1,gpt-5.1,0.5,True,,26.507,0.0,0.0,13.158,10.0,0.349,3.0
g12-camperplus,5,2,gpt-5.1,0.5,True,,28.817,0.0,0.0,19.595,5.0,0.222,4.0
g12-camperplus,5,3,gpt-5.1,0.5,True,,29.465,0.0,0.0,15.199,9.0,0.266,5.0
g12-camperplus,5,4,gpt-5.1,0.5,True,,29.533,0.0,0.0,19.27,5.0,0.263,5.0
g12-camperplus,5,5,gpt-5.1,0.5,True,,28.719,63.16,2.91,19.511,5.0,0.208,4.0
g12-camperplus,5,6,gpt-5.1,0.5,True,,30.599,76.76,2.85,21.39,5.0,0.209,4.0
g12-camperplus,5,7,gpt-5.1,0.5,True,,29.688,57.37,2.86,19.478,5.0,0.21,5.0
g12-camperplus,5,8,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,99.11,0.0,,,,
g12-camperplus,5,9,gpt-5.1,0.5,True,,29.718,62.17,3.22,19.511,5.0,0.207,5.0
g13-planningpoker,1,0,gemini-3.1-pro-preview,0.5,True,,16.71,31.33,2.93,4.464,10.0,0.246,2.0
g13-planningpoker,1,1,gemini-3.1-pro-preview,0.5,True,,15.045,52.4,2.93,3.757,9.0,0.288,2.0
g13-planningpoker,1,2,gemini-3.1-pro-preview,0.5,True,,18.327,31.36,2.79,4.062,11.0,0.265,3.0
g13-planningpoker,1,3,gemini-3.1-pro-preview,0.5,True,,14.844,30.34,2.87,3.442,8.0,0.402,3.0
g13-planningpoker,1,4,gemini-3.1-pro-preview,0.5,True,,14.249,31.75,2.95,2.944,8.0,0.305,3.0
g13-planningpoker,1,5,gemini-3.1-pro-preview,0.5,True,,14.632,29.33,2.82,3.379,9.0,0.253,2.0
g13-planningpoker,1,6,gemini-3.1-pro-preview,0.5,True,,16.250999999999998,39.88,2.75,3.978,9.0,0.273,3.0
g13-planningpoker,1,7,gemini-3.1-pro-preview,0.5,True,,14.153,27.19,5.88,3.923,8.0,0.23,2.0
g13-planningpoker,1,8,gemini-3.1-pro-preview,0.5,True,,15.665,28.98,5.84,3.344,10.0,0.321,2.0
g13-planningpoker,1,9,gemini-3.1-pro-preview,0.5,True,,17.125,31.73,2.79,4.932,9.0,0.193,3.0
g13-planningpoker,2,0,gemini-3.1-pro-preview,0.5,True,,14.153,0.0,0.0,3.923,8.0,0.23,2.0
g13-planningpoker,2,1,gemini-3.1-pro-preview,0.5,True,,14.249,0.0,0.0,2.944,8.0,0.305,3.0
g13-planningpoker,2,2,gemini-3.1-pro-preview,0.5,True,,14.632,0.0,0.0,3.379,9.0,0.253,2.0
g13-planningpoker,2,3,gemini-3.1-pro-preview,0.5,True,,14.844,0.0,0.0,3.442,8.0,0.402,3.0
g13-planningpoker,2,4,gemini-3.1-pro-preview,0.5,True,,15.045,0.0,0.0,3.757,9.0,0.288,2.0
g13-planningpoker,2,5,gemini-3.1-pro-preview,0.5,True,,13.854,29.84,2.76,5.636,5.0,0.218,3.0
g13-planningpoker,2,6,gemini-3.1-pro-preview,0.5,True,,14.001,30.31,2.97,5.731,5.0,0.27,3.0
g13-planningpoker,2,7,gemini-3.1-pro-preview,0.5,True,,12.973,33.61,2.59,5.751,5.0,0.222,2.0
g13-planningpoker,2,8,gemini-3.1-pro-preview,0.5,True,,13.711,34.71,2.23,5.411,5.0,0.3,3.0
g13-planningpoker,2,9,gemini-3.1-pro-preview,0.5,True,,12.587,34.29,2.82,5.329,5.0,0.258,2.0
g13-planningpoker,3,0,gemini-3.1-pro-preview,0.5,True,,12.587,0.0,0.0,5.329,5.0,0.258,2.0
g13-planningpoker,3,1,gemini-3.1-pro-preview,0.5,True,,12.973,0.0,0.0,5.751,5.0,0.222,2.0
g13-planningpoker,3,2,gemini-3.1-pro-preview,0.5,True,,13.711,0.0,0.0,5.411,5.0,0.3,3.0
g13-planningpoker,3,3,gemini-3.1-pro-preview,0.5,True,,13.854,0.0,0.0,5.636,5.0,0.218,3.0
g13-planningpoker,3,4,gemini-3.1-pro-preview,0.5,True,,14.001,0.0,0.0,5.731,5.0,0.27,3.0
g13-planningpoker,3,5,gemini-3.1-pro-preview,0.5,True,,14.427,36.19,2.79,6.194,5.0,0.233,3.0
g13-planningpoker,3,6,gemini-3.1-pro-preview,0.5,True,,14.647,27.96,2.86,6.468,4.0,0.179,4.0
g13-planningpoker,3,7,gemini-3.1-pro-preview,0.5,True,,13.567,36.76,2.76,5.354,5.0,0.213,3.0
g13-planningpoker,3,8,gemini-3.1-pro-preview,0.5,True,,13.005,39.14,2.54,5.826,4.0,0.179,3.0
g13-planningpoker,3,9,gemini-3.1-pro-preview,0.5,True,,12.59,34.15,2.78,5.354,4.0,0.236,3.0
g13-planningpoker,4,0,gemini-3.1-pro-preview,0.5,True,,12.587,0.0,0.0,5.329,5.0,0.258,2.0
g13-planningpoker,4,1,gemini-3.1-pro-preview,0.5,True,,12.59,0.0,0.0,5.354,4.0,0.236,3.0
g13-planningpoker,4,2,gemini-3.1-pro-preview,0.5,True,,12.973,0.0,0.0,5.751,5.0,0.222,2.0
g13-planningpoker,4,3,gemini-3.1-pro-preview,0.5,True,,13.005,0.0,0.0,5.826,4.0,0.179,3.0
g13-planningpoker,4,4,gemini-3.1-pro-preview,0.5,True,,13.567,0.0,0.0,5.354,5.0,0.213,3.0
g13-planningpoker,4,5,gemini-3.1-pro-preview,0.5,True,,11.59,24.93,2.73,5.354,4.0,0.236,2.0
g13-planningpoker,4,6,gemini-3.1-pro-preview,0.5,True,,14.618,36.81,5.6,6.41,5.0,0.208,3.0
g13-planningpoker,4,7,gemini-3.1-pro-preview,0.5,True,,12.59,40.52,2.9,5.354,4.0,0.236,3.0
g13-planningpoker,4,8,gemini-3.1-pro-preview,0.5,True,,14.063,39.98,2.5,5.891,5.0,0.172,3.0
g13-planningpoker,4,9,gemini-3.1-pro-preview,0.5,True,,13.633,35.49,2.84,5.391,5.0,0.242,3.0
g13-planningpoker,5,0,gemini-3.1-pro-preview,0.5,True,,11.59,0.0,0.0,5.354,4.0,0.236,2.0
g13-planningpoker,5,1,gemini-3.1-pro-preview,0.5,True,,12.587,0.0,0.0,5.329,5.0,0.258,2.0
g13-planningpoker,5,2,gemini-3.1-pro-preview,0.5,True,,12.59,0.0,0.0,5.354,4.0,0.236,3.0
g13-planningpoker,5,3,gemini-3.1-pro-preview,0.5,True,,12.59,0.0,0.0,5.354,4.0,0.236,3.0
g13-planningpoker,5,4,gemini-3.1-pro-preview,0.5,True,,12.973,0.0,0.0,5.751,5.0,0.222,2.0
g13-planningpoker,5,5,gemini-3.1-pro-preview,0.5,True,,12.59,28.24,2.78,5.354,4.0,0.236,3.0
g13-planningpoker,5,6,gemini-3.1-pro-preview,0.5,True,,13.648,42.55,2.92,5.42,5.0,0.228,3.0
g13-planningpoker,5,7,gemini-3.1-pro-preview,0.5,True,,12.761,36.81,5.96,5.525,4.0,0.236,3.0
g13-planningpoker,5,8,gemini-3.1-pro-preview,0.5,True,,12.59,28.91,5.93,5.354,4.0,0.236,3.0
g13-planningpoker,5,9,gemini-3.1-pro-preview,0.5,True,,13.028,31.89,3.01,5.797,4.0,0.231,3.0
g13-planningpoker,1,0,gpt-5.1,0.5,True,,23.761000000000003,22.73,2.88,9.406,10.0,0.355,4.0
g13-planningpoker,1,1,gpt-5.1,0.5,True,,22.411,20.85,2.25,7.972,9.0,0.439,5.0
g13-planningpoker,1,2,gpt-5.1,0.5,True,,27.363,17.44,3.34,8.127,11.0,0.236,8.0
g13-planningpoker,1,3,gpt-5.1,0.5,True,,21.832,20.35,3.35,8.622,8.0,0.21,5.0
g13-planningpoker,1,4,gpt-5.1,0.5,True,,24.605,28.24,2.14,10.409,9.0,0.196,5.0
g13-planningpoker,1,5,gpt-5.1,0.5,True,,27.415,18.87,2.78,9.176,13.0,0.239,5.0
g13-planningpoker,1,6,gpt-5.1,0.5,True,,23.488,20.06,1.44,10.28,8.0,0.208,5.0
g13-planningpoker,1,7,gpt-5.1,0.5,True,,22.237,24.73,2.33,9.038,9.0,0.199,4.0
g13-planningpoker,1,8,gpt-5.1,0.5,True,,24.462,20.29,2.74,9.26,10.0,0.202,5.0
g13-planningpoker,1,9,gpt-5.1,0.5,True,,22.324,20.37,2.81,7.173,10.0,0.151,5.0
g13-planningpoker,2,0,gpt-5.1,0.5,True,,21.832,0.0,0.0,8.622,8.0,0.21,5.0
g13-planningpoker,2,1,gpt-5.1,0.5,True,,22.237,0.0,0.0,9.038,9.0,0.199,4.0
g13-planningpoker,2,2,gpt-5.1,0.5,True,,22.324,0.0,0.0,7.173,10.0,0.151,5.0
g13-planningpoker,2,3,gpt-5.1,0.5,True,,22.411,0.0,0.0,7.972,9.0,0.439,5.0
g13-planningpoker,2,4,gpt-5.1,0.5,True,,23.488,0.0,0.0,10.28,8.0,0.208,5.0
g13-planningpoker,2,5,gpt-5.1,0.5,True,,23.706,26.82,2.48,12.541,5.0,0.165,6.0
g13-planningpoker,2,6,gpt-5.1,0.5,True,,23.371,26.92,2.0,13.167,5.0,0.204,5.0
g13-planningpoker,2,7,gpt-5.1,0.5,True,,25.225,28.03,5.81,12.013,5.0,0.212,8.0
g13-planningpoker,2,8,gpt-5.1,0.5,True,,31.723,25.81,2.76,13.598,5.0,0.125,13.0
g13-planningpoker,2,9,gpt-5.1,0.5,True,,23.733,27.18,2.76,12.55,5.0,0.183,6.0
g13-planningpoker,3,0,gpt-5.1,0.5,True,,21.832,0.0,0.0,8.622,8.0,0.21,5.0
g13-planningpoker,3,1,gpt-5.1,0.5,True,,22.237,0.0,0.0,9.038,9.0,0.199,4.0
g13-planningpoker,3,2,gpt-5.1,0.5,True,,22.324,0.0,0.0,7.173,10.0,0.151,5.0
g13-planningpoker,3,3,gpt-5.1,0.5,True,,22.411,0.0,0.0,7.972,9.0,0.439,5.0
g13-planningpoker,3,4,gpt-5.1,0.5,True,,23.371,0.0,0.0,13.167,5.0,0.204,5.0
g13-planningpoker,3,5,gpt-5.1,0.5,True,,25.956,24.29,2.78,11.807,5.0,0.149,9.0
g13-planningpoker,3,6,gpt-5.1,0.5,True,,27.193,29.99,2.72,13.01,5.0,0.183,9.0
g13-planningpoker,3,7,gpt-5.1,0.5,True,,24.023,33.96,2.78,12.863,5.0,0.16,6.0
g13-planningpoker,3,8,gpt-5.1,0.5,True,,24.879,24.99,2.57,12.721,6.0,0.158,6.0
g13-planningpoker,3,9,gpt-5.1,0.5,True,,24.358,24.65,5.97,12.18,5.0,0.178,7.0
g13-planningpoker,4,0,gpt-5.1,0.5,True,,21.832,0.0,0.0,8.622,8.0,0.21,5.0
g13-planningpoker,4,1,gpt-5.1,0.5,True,,22.237,0.0,0.0,9.038,9.0,0.199,4.0
g13-planningpoker,4,2,gpt-5.1,0.5,True,,22.324,0.0,0.0,7.173,10.0,0.151,5.0
g13-planningpoker,4,3,gpt-5.1,0.5,True,,22.411,0.0,0.0,7.972,9.0,0.439,5.0
g13-planningpoker,4,4,gpt-5.1,0.5,True,,23.371,0.0,0.0,13.167,5.0,0.204,5.0
g13-planningpoker,4,5,gpt-5.1,0.5,True,,23.361,28.03,5.85,13.157,5.0,0.204,5.0
g13-planningpoker,4,6,gpt-5.1,0.5,True,,25.286,22.42,2.25,12.175,5.0,0.111,8.0
g13-planningpoker,4,7,gpt-5.1,0.5,True,,26.663000000000004,40.47,2.84,16.388,5.0,0.275,5.0
g13-planningpoker,4,8,gpt-5.1,0.5,True,,23.371,24.58,2.75,13.167,5.0,0.204,5.0
g13-planningpoker,4,9,gpt-5.1,0.5,True,,32.731,25.34,2.02,12.566,6.0,0.165,14.0
g13-planningpoker,5,0,gpt-5.1,0.5,True,,21.832,0.0,0.0,8.622,8.0,0.21,5.0
g13-planningpoker,5,1,gpt-5.1,0.5,True,,22.237,0.0,0.0,9.038,9.0,0.199,4.0
g13-planningpoker,5,2,gpt-5.1,0.5,True,,22.324,0.0,0.0,7.173,10.0,0.151,5.0
g13-planningpoker,5,3,gpt-5.1,0.5,True,,22.411,0.0,0.0,7.972,9.0,0.439,5.0
g13-planningpoker,5,4,gpt-5.1,0.5,True,,23.361,0.0,0.0,13.157,5.0,0.204,5.0
g13-planningpoker,5,5,gpt-5.1,0.5,True,,33.979,28.72,2.89,15.692,5.0,0.287,13.0
g13-planningpoker,5,6,gpt-5.1,0.5,True,,22.709,27.02,2.14,12.542,5.0,0.167,5.0
g13-planningpoker,5,7,gpt-5.1,0.5,True,,25.005,24.92,3.19,12.799,6.0,0.206,6.0
g13-planningpoker,5,8,gpt-5.1,0.5,True,,23.249,23.28,2.55,13.053,5.0,0.196,5.0
g13-planningpoker,5,9,gpt-5.1,0.5,True,,29.619,29.78,2.86,13.4,6.0,0.219,10.0
g14-datahub,1,0,gemini-3.1-pro-preview,0.5,True,,20.733,37.0,2.73,5.409,11.0,0.324,4.0
g14-datahub,1,1,gemini-3.1-pro-preview,0.5,True,,20.832,28.58,5.89,5.464,9.0,0.368,6.0
g14-datahub,1,2,gemini-3.1-pro-preview,0.5,True,,19.942,48.49,2.85,4.847,11.0,0.095,4.0
g14-datahub,1,3,gemini-3.1-pro-preview,0.5,True,,21.018,29.86,3.73,4.701,12.0,0.317,4.0
g14-datahub,1,4,gemini-3.1-pro-preview,0.5,True,,22.049,45.39,2.87,4.863,12.0,0.186,5.0
g14-datahub,1,5,gemini-3.1-pro-preview,0.5,True,,18.278,43.27,5.88,5.002,9.0,0.276,4.0
g14-datahub,1,6,gemini-3.1-pro-preview,0.5,True,,19.836,34.22,2.77,4.662,11.0,0.174,4.0
g14-datahub,1,7,gemini-3.1-pro-preview,0.5,True,,17.819,32.24,2.79,4.636,9.0,0.183,4.0
g14-datahub,1,8,gemini-3.1-pro-preview,0.5,True,,20.699,47.62,2.83,4.363,11.0,0.336,5.0
g14-datahub,1,9,gemini-3.1-pro-preview,0.5,True,,17.444,29.9,5.87,5.212,7.0,0.232,5.0
g14-datahub,2,0,gemini-3.1-pro-preview,0.5,True,,17.444,0.0,0.0,5.212,7.0,0.232,5.0
g14-datahub,2,1,gemini-3.1-pro-preview,0.5,True,,17.819,0.0,0.0,4.636,9.0,0.183,4.0
g14-datahub,2,2,gemini-3.1-pro-preview,0.5,True,,18.278,0.0,0.0,5.002,9.0,0.276,4.0
g14-datahub,2,3,gemini-3.1-pro-preview,0.5,True,,19.836,0.0,0.0,4.662,11.0,0.174,4.0
g14-datahub,2,4,gemini-3.1-pro-preview,0.5,True,,19.942,0.0,0.0,4.847,11.0,0.095,4.0
g14-datahub,2,5,gemini-3.1-pro-preview,0.5,True,,14.9,34.65,2.81,5.661,5.0,0.239,4.0
g14-datahub,2,6,gemini-3.1-pro-preview,0.5,True,,14.984,41.45,2.82,4.745,5.0,0.239,5.0
g14-datahub,2,7,gemini-3.1-pro-preview,0.5,True,,15.896,34.67,2.35,5.69,5.0,0.206,5.0
g14-datahub,2,8,gemini-3.1-pro-preview,0.5,True,,14.955,31.64,2.82,5.761,5.0,0.194,4.0
g14-datahub,2,9,gemini-3.1-pro-preview,0.5,True,,14.702,32.85,2.77,5.402,5.0,0.3,4.0
g14-datahub,3,0,gemini-3.1-pro-preview,0.5,True,,14.702,0.0,0.0,5.402,5.0,0.3,4.0
g14-datahub,3,1,gemini-3.1-pro-preview,0.5,True,,14.9,0.0,0.0,5.661,5.0,0.239,4.0
g14-datahub,3,2,gemini-3.1-pro-preview,0.5,True,,14.955,0.0,0.0,5.761,5.0,0.194,4.0
g14-datahub,3,3,gemini-3.1-pro-preview,0.5,True,,14.984,0.0,0.0,4.745,5.0,0.239,5.0
g14-datahub,3,4,gemini-3.1-pro-preview,0.5,True,,15.896,0.0,0.0,5.69,5.0,0.206,5.0
g14-datahub,3,5,gemini-3.1-pro-preview,0.5,True,,14.964,30.36,2.54,5.717,5.0,0.247,4.0
g14-datahub,3,6,gemini-3.1-pro-preview,0.5,True,,15.667,42.84,2.76,5.473,5.0,0.194,5.0
g14-datahub,3,7,gemini-3.1-pro-preview,0.5,True,,14.466,34.89,2.8,5.178,5.0,0.288,4.0
g14-datahub,3,8,gemini-3.1-pro-preview,0.5,True,,15.041,36.26,2.22,5.864,5.0,0.177,4.0
g14-datahub,3,9,gemini-3.1-pro-preview,0.5,True,,13.18,27.9,2.69,5.949,4.0,0.231,3.0
g14-datahub,4,0,gemini-3.1-pro-preview,0.5,True,,13.18,0.0,0.0,5.949,4.0,0.231,3.0
g14-datahub,4,1,gemini-3.1-pro-preview,0.5,True,,14.466,0.0,0.0,5.178,5.0,0.288,4.0
g14-datahub,4,2,gemini-3.1-pro-preview,0.5,True,,14.702,0.0,0.0,5.402,5.0,0.3,4.0
g14-datahub,4,3,gemini-3.1-pro-preview,0.5,True,,14.9,0.0,0.0,5.661,5.0,0.239,4.0
g14-datahub,4,4,gemini-3.1-pro-preview,0.5,True,,14.955,0.0,0.0,5.761,5.0,0.194,4.0
g14-datahub,4,5,gemini-3.1-pro-preview,0.5,True,,14.907,32.58,2.92,5.574,5.0,0.333,4.0
g14-datahub,4,6,gemini-3.1-pro-preview,0.5,True,,13.949000000000002,31.31,2.92,5.682,5.0,0.267,3.0
g14-datahub,4,7,gemini-3.1-pro-preview,0.5,True,,14.028,28.93,5.87,5.75,4.0,0.278,4.0
g14-datahub,4,8,gemini-3.1-pro-preview,0.5,True,,14.506,25.28,5.93,6.25,4.0,0.256,4.0
g14-datahub,4,9,gemini-3.1-pro-preview,0.5,True,,14.584,31.79,2.77,6.353,4.0,0.231,4.0
g14-datahub,5,0,gemini-3.1-pro-preview,0.5,True,,13.18,0.0,0.0,5.949,4.0,0.231,3.0
g14-datahub,5,1,gemini-3.1-pro-preview,0.5,True,,13.949000000000002,0.0,0.0,5.682,5.0,0.267,3.0
g14-datahub,5,2,gemini-3.1-pro-preview,0.5,True,,14.028,0.0,0.0,5.75,4.0,0.278,4.0
g14-datahub,5,3,gemini-3.1-pro-preview,0.5,True,,14.466,0.0,0.0,5.178,5.0,0.288,4.0
g14-datahub,5,4,gemini-3.1-pro-preview,0.5,True,,14.506,0.0,0.0,6.25,4.0,0.256,4.0
g14-datahub,5,5,gemini-3.1-pro-preview,0.5,True,,14.506,32.72,2.06,6.25,4.0,0.256,4.0
g14-datahub,5,6,gemini-3.1-pro-preview,0.5,True,,14.028,30.09,2.81,5.75,4.0,0.278,4.0
g14-datahub,5,7,gemini-3.1-pro-preview,0.5,True,,14.506,48.55,2.86,6.25,4.0,0.256,4.0
g14-datahub,5,8,gemini-3.1-pro-preview,0.5,True,,14.949000000000002,35.16,5.7,5.682,5.0,0.267,4.0
g14-datahub,5,9,gemini-3.1-pro-preview,0.5,True,,14.028,25.89,2.71,5.75,4.0,0.278,4.0
g14-datahub,1,0,gpt-5.1,0.5,True,,28.804,26.73,2.58,10.471,12.0,0.333,6.0
